Comments,Sentiments,Like,Haha,Angry,Love,Care,Sad,Wow
"লোক লজ্জার ভয়ে বলতে পারিনা, আমি আপনার বিগ ফ্যান ষ্যার 🥹",Positive,0,0,0,0,0,0,0
"বুঝলাম না আগে দেখতাম হিরো আলমের পোস্টে সবাই হা হা দেয়
এখন দেখি জায়েদ আলম হিরোর পোস্টেও দেয়",Negative,0,0,0,0,0,0,0
এত সুন্দর ড্যাসিং হিরো বাংলাদেশ আর একটাও নাই,Positive,2,7,0,0,0,0,0
"ভাই ধরলাম ধৈর্য্য ! 
কিন্তু এতোবড় দেহ নিয়ে হুরাহুরি করতে যাইয়েন না প্লিজ 😫",Negative,0,0,0,0,0,0,0
"পেন্টের ভিতর মেশিন গান
সুপারস্টার জায়েদ খাং 😆😆",Negative,0,9,0,0,0,0,0
কেন যে মানুষ জাহেদ খানের সমালোচনা করে বুঝিনা ❤️❤️,Positive,0,0,0,0,0,0,0
"ভাই আমার 🫂
এফডিসির রত্ন জায়েদ ভাই",Positive,3,0,0,0,0,0,0
>দরদ এ নিশ্চয় আমাদের জায়েদ খান দাদা একটা লিড রোল এ কাজ করতেছে❤️‍🔥,Positive,0,0,0,0,0,0,0
আমি বুযিনা যায়েদ খানের পোস্টে কেন এত 😃 রিয়েক্ট পড়ে?,Neutral,0,0,0,0,0,0,0
"বাংলার সালমান খান, জায়েদ খান মানেই চমক থাকবে।❤️🤲✌️",Positive,0,0,0,0,0,0,0
"লজ্জাহীন একটা মানুষ আমাদের জায়েদ ভাই, বেহায়া মনু জয়েদ খান",Negative,0,0,0,0,0,0,0
আর সবুর করতে পারছিনা জায়েদ ভাই আমাদেরকে তাড়াতাড়ি সুখবরটা দ্যান!!,Neutral,0,0,0,0,0,0,0
"সুপারহিট কিছু আসতেছে, শুভকামনা রইল😍",Positive,0,0,0,0,0,0,0
"আপনার বড় ভক্ত ভাই 
তামিল নায়কের মতন লাগতেছে ভাই",Positive,0,0,0,0,0,0,0
"ফেসবুকে যদি এসে
তোমার মুখ দেখি
তাহলেই আমার দিন খারাপ যায়",Negative,0,0,0,0,0,0,0
আপনার চেহারায় একটা পরিবর্তন দেখা যাচ্ছে 😃,Neutral,1,3,0,0,0,0,0
জায়েদ খান আগের থেকে অনেক সুন্দর হইছে 👌👌🫣🫣,Positive,1,0,0,0,0,0,0
"চলেন দেশী ভাই ,, ডিগবাজি দিয়া আপনার জন্য একটা বউ নিয়া আসি😄😄😄",Neutral,0,0,0,0,0,0,0
বিশেষ চমক বলতে আপনার ডিগবাজি থাকবে এনজয় করব ডিগবাজি দিলে,Neutral,0,1,0,0,0,0,0
আপনারা চশমাটার দাম কত 😎🙂,Neutral,0,1,0,0,0,0,0
"ফার্মগেট মোড়ে থাকবো,, মেসজ দিও জায়েদ ভাই,, হুট করে কল দিওনা।",Neutral,0,0,0,0,0,0,0
ভাই আপনার সাথে দেখা করতে হলে টিকিট কাটা লাগবেনা 😆😆😆👍,Neutral,0,0,0,0,0,0,0
কত আশা করলাম আম্বানির বিয়েতে গিয়ে আপনি ডিগবাজি দিবেন আর এখন আসবেন নাকি চিড়িয়াখানায় ওহ সরি ফিউচার পার্কে 🙂,Negative,0,2,0,0,0,0,0
"বস আপনার ছবি টা,
দেখার জন্য অপেক্ষা করতেছি।",Positive,1,0,0,0,0,0,0
সময়ের অভাবে দেখা করতে পারেন না আপনি? ভাই আপনার ব্যস্ততাটা কিসের এটা জানতে চাই জাতি 😄,Neutral,2,0,0,0,0,0,0
বস আমি তো আসতে পারবো না কারণ আমি এখন সৌদি আরব আছি 🥰🥰,Neutral,0,0,0,0,0,0,0
বাংলাদেশের সেরা নায়ক জায়েদ খান✌️☺️,Positive,1,0,0,0,0,0,0
ভাইয়া ঐতিহাসিক মুজিবনগর মেহেরপুর জেলায় আসেন,Neutral,0,0,0,0,0,0,0
ভাই আপনি একদিন আগে বা পরে যেতে পারেন দয়াকরে? আমি অনেক কষ্টে ৯ মার্চ দিনটাই ম্যানেজ করছি যমুনায় যাবো বলে তা আপনে গেলে কেমনে যামু?,Negative,1,1,0,0,0,0,0
জায়েদ খান ভিডিও বানাতে গেলে তার শরীরে এত চুলকানি আসে কোথায় থেকে ঘাড় চুলকায় মাথা চুলকায়,Negative,0,0,0,0,0,0,0
আপনার ডিগবাজি টা মিস করলাম আই মিস ইউ জায়েদ খান,Positive,0,0,0,0,0,0,0
নিজ বিশ্ববিদ্যালয় প্রাঙ্গণে মিডিয়ার প্রাণ ❤️,Positive,0,0,0,1,0,0,0
"শিল্পী সমিতিতে জাহেদ খান-নিপুন প্যানেল নির্বাচিত হওয়ার পর চলচ্চিত্রে অনেক পরিবর্তন এসেছে, অনেক উন্নত হয়েছে।

দেশে বিগ বাজেটের সিনেমা হচ্ছে। অনেক হল বৃদ্ধি পেয়েছে। লাইন বেঁধে দর্শক সিনেমা হলে যাচ্ছে। টিকিট না পেয়ে হল ভাঙচুর হয়েছে। প্রিয়তমা দিয়ে বেদের মেয়ে জোসনার আয়ের রেকর্ড ভেঙে দিয়েছে । শাকিব খান প্যান ইন্ডিয়ান সিনেমা করছে। তার হাতে বিগ বিগ প্রজেক্ট রয়েছে। আমরা একটা ‘সুজন মাঝি’ পেয়েছি।

এরকম আরো হাজার হাজার পরিবর্তন এসেছে। এর সবকিছুর অবদান জায়েদ খান -নিপুন প্যানেলের।",Positive,0,0,0,0,0,0,0
আমাদের পিরোজপুরের গর্ব 💞💞,Positive,0,1,0,0,0,0,0
❤️ ভাই এই ভালবাসার প্রতিদান দিতে পারবেন না। অনেক ভালবাসা আপনার জন্য 🇲🇾,Positive,0,0,0,0,0,0,0
তুরা নিজে কে সেলিব্রেটি মনে করিশ আর আমরা পাগল মনে করি,Negative,0,0,0,0,0,0,0
খান ভাইয়া তুমি নিজেকে কি মনে কর ইলিয়াস কাঞ্চন সাহেবের নামে শুধু বদনাম করে যাচ্ছ তোমার কমেন্ট বক্সে গিয়ে দেখো কতজন তোমার নামে কত কিছু বলছে তুমি যাদের যাদের কাছে ভিডিও ছাড়ো তাদের কমেন্ট বক্সে গিয়ে দেখো তোমাকে কি বলছে তারা,Negative,0,0,0,0,0,0,0
আমার কিছু বলার নেই এত ভালো মানুষটিকে শিল্পী সমিতির সদস্যপদ বাতিল করা হলো কেন 😁😁😁😁,Neutral,0,0,0,0,0,0,0
জায়েদ ভাইয়ের জন্য শুভকামনা রইলো। সব সময় পরোপকার করেন মহান আল্লাহ তালাহ এর উত্তম প্রতিদান দিবেন,Positive,1,0,0,2,0,0,0
আসলেই জায়েদ ভাই আপনি একজন ভালো মনের মানুষ এক সময় আপনি বাংলাদেশের নাম্বার ওয়ান হয়ে উঠবেন ইনশাআল্লাহ দোয়া রইলো,Positive,3,0,0,0,0,0,0
"চলচ্চিত্রের একজন সুযোগ্য নেতা আপনি। শিল্পীদের জন্য আপনার যে ত্যাগ সেটা স্বীকার করতেই হবে।
তবে এসব কবরস্থান জিয়ারত, লাশ দাফন, ত্রাণ বিতরণ এসবের ছবি পোস্ট করাটা বেমানান। এটা আপনার আপনার জন্য একটা মানসিক রোগ হয়ে গেছে। এটাই আপনার মাইনাস পয়েন্ট। 
শুভকামনা রইলো ভাই ❤️",Positive,1,0,0,0,0,0,0
ভাই আমার চোখে দেখা আপনি একজন প্রকৃত মানুষ। আপনি সবার পাশে থাকেন হোক সে মৃত্যু বা জীবিত এবং সবাইকে আপনি মনে রাখেন হয়তো অনেকেই আপনাকে মনে রাখে না বা আপনাকে নিয়ে ট্রল করে। সেক্রেটারি হওয়ার আগে থেকেই আপনি সবার পাশে থাকেন আর এভাবেই সবার পাশে নিজেকে বিলিয়ে দিবেন ভালোবাসা রইলো ভাই,Positive,1,0,0,0,0,0,0
তরে নায়ক কোন পাগল ছাগলে বানাইছেরে ভাই বোঝলাম না তরে কোন দিক তাইকা নায়ক লাগে বলদেখি? তর তাইকাতো হিরো আলম ও অনেক ভালো অভিনয় জানে মনে হয়।তরে দেখতে গরু চোরের মতো লাগে মনে হয় কারো ঘর তাইকা গরু না পাইয়া তর মতন ছাগল চোরি করিয়া আইচছ।আর তর মতো গরু চুদা ছাগল চোরের নাম খান কোন পাগলে দিছে?তোই ছাগলের নাম জাহেদ খান না হয়ে জাহেদ নর্দমার খাল বা জাহেদ বাল হওয়া উচিৎ জাহেদ খাল বা জাহেদ বাল তর মত ছাগল চোরের চেহারার আর তর অভিনয়ের সাথে খুব সুন্দর মানায়.,Negative,0,0,0,0,0,0,0
পৃথিবীর সবচেয়ে সুখী মানুষ জাবেদ হান কারন হের কোনো লজ্জা সরম নাই 🥴,Negative,16,37,0,1,0,0,0
বঙ্গবন্ধু বিচে আপনার সেই যুগ শ্রেষ্ঠ ডিমবাজি থুক্কু ডিগবাজি দেখতে চাই 🫶,Neutral,0,27,0,0,0,0,0
নিঃশ্বাস বন্ধ করে পেট কমানোর চেষ্টা। তাও ভূড়ি দেখা যায়😆,Neutral,0,0,0,0,0,0,0
আমাদের সকলের প্রিয় জায়েদা খাতুন😄আজ সময়ের ব্যাবধানে জায়েদ খান হয়েছে।,Negative,1,6,0,0,0,0,0
"হেতে ইচ্ছা কইরা পেট টা চাইপা ধইরা রাখছে বুঝাই যায়,ভাই নরমাল হন নয়তো হাগু ছেপে যাবে",Negative,3,5,0,0,0,0,0
"হতে চেয়েছিল সালমান খান,হয়ে গেছে সানিলিও মানখান🥴🥴",Negative,1,1,0,0,0,0,0
এই বছর গরুর হাঁটে দামড়া গরু তুলব।ঠিক ভাই এর মত।,Negative,1,13,0,0,0,0,0
থল থলা বডি। ভালোই নাদুসনুদুস হয়েছেন Zayed Khan,Neutral,0,0,0,0,0,0,0
"ভাই এমন বডি বানাতে চাই।
খাদ্য রুটিন টা যদি বলতেন।",Positive,0,0,0,0,0,0,0
গ্রামের চাচতো ভাই যখন প্রথম কক্সবাজারে গিয়ে সুইমিং পুলে নামে 😄😁,Neutral,0,0,0,0,0,0,0
যাওয়ার সময় দেখলাম দুজনা রিসোর্ট এ একা...বিষয় কি?তাইলে কি হেতিও জেনে গেল ভাতিজা যে বেডি😂,Negative,0,0,0,0,0,0,0
"পেট চিপায় রাখছে ছবি তোলার জন্য, ভাবছে কেউ বুঝবেনা 🤦‍♂️",Negative,0,5,0,0,0,0,0
ভাই ফিটনেস আরেকটু বাড়াতে হবে। জিমে আরেকটু বেশি সময় দেন।,Positive,0,0,0,0,0,0,0
"কিসের সালমান খান আর কিসের শাহরুখ খান,,,, আমাদের বডি বিল্ডার জায়েদা খান সবচেয়ে স্মার্ট ,, 😊",Positive,0,1,0,0,0,0,0
ভাইজান পেট চেপে ধরে আছেন কেন?,Neutral,0,0,0,0,0,0,0
লাক্স সাবানের মডেল🤣🤣,Negative,2,3,0,0,0,0,0
"ওখানে খাল বিল, নদী, সাগর থাকতে তুই ওখানে ডুবাও ক্যা",Neutral,0,2,0,0,0,0,0
এই মুহূর্তে ডিগবাজি দিয়ে সাগরে পরার ক্ষমতা আছে আপনার.....,Neutral,0,0,0,0,0,0,0
জায়েদ খানের এই গেঞ্জিটার দাম মনে হয় ২ লক্ষ হবে। এটার কারখানা হয়তো সারাবিশ্বে মাত্র একটা,Neutral,0,0,0,0,0,0,0
তুমি সাবধানে থেকে ভাই এইখানে তোমার অনেক সরিফা টাইপ ফ্যান আছে,Negative,0,0,0,0,0,0,0
"এক মাত্র নায়ক জায়েদ খান যার কোন ভক্ত নাই,",Negative,0,0,0,0,0,0,0
আপনার সাথে ডিগবাজি দিতে দিতে আমি কক্সবাজার আসিতে চাই,Neutral,0,0,0,0,0,0,0
"ব্রা পড়েন একটা,,,না হলে আরো বেশি ঝুলে পরবে🍅🍅🍅🍅",Negative,0,0,0,0,0,0,0
"মাক্ষনের মতো ভাইস্যা রইসে, টিপ দিলেই ডাইব্ব্যা যাইবো🫤🙄",Negative,0,15,0,0,0,0,0
"ভাইয়ের তো দুধ বের হয়ে যাচ্ছে, কেউ ওনাকে একটা ব্রা সেট দাও 🤡",Negative,0,0,0,0,0,0,0
"আজ কোটি তরুণীর স্বপ্ন পূরণ করে দিল 🐵 ভাইজান 6000প্যাক অবশেষে দেখায় দিল
🫣😉",Neutral,1,0,0,0,0,0,0
আমার পিয়ো সিক্সব্যাগ ওয়ালা নায়ক তুমি,Neutral,2,0,0,0,0,0,0
"২০ টাকার পেপসি
জায়েদ আপু সেকসি 🫶",Negative,2,0,0,0,0,0,0
জায়েদ ভাই শুধু মেয়েদের রিপ্লাই দেয়' অথচ এখনো পর্যন্ত বিয়ে করতে পারে নাই! 🙂💔,Neutral,0,0,0,0,0,0,0
জনি সিন্স'রে পাঠানোর দরকার মিষ্টার জায়েনখান'কে সামলানোর জন্য-😬👀,Negative,0,0,0,0,0,0,0
কক্সবাজারের লোকদেরকে বলছি তোমরা বাড়িতে দরজা সুন্দর করে লাগিয়ে দিও। না জানি কোন সময় জায়েদ খান ডিগবাজি দিয়ে বাড়ির ভিতরে ঢুকে যায় 😅😂,Neutral,0,0,0,0,0,0,0
সুইমিংপুলে তোমার ডিগবাজি দেখতে চাই পুরা কক্সবাজার তোমার ডিগবাজিতে মাতিয়ে দিয়ে ফেলো 🐸,Neutral,0,1,0,0,0,0,0
ইতে এতো বড় পেট নিয়ে কেমনে নায়ক হয়লো 🐸,Neutral,0,0,0,0,0,0,0
"জায়েদ ক্যান কে মিরপুর চিড়িয়াখানায় দেখতে চাই,✊😑",Negative,0,1,0,0,0,0,0
অনেক নারীর সপ্নদোষের কারণ 😜,Negative,0,1,0,0,0,0,0
জায়েদ জান এর ভুঁড়ি প্যাক 😍,Negative,1,0,0,0,0,0,0
পপির ফিল জায়েদ খানে উপভোগ করুন।🤣,Negative,0,0,0,0,0,0,0
ভাই তোরে দেখলেই হাসি পায় 😄,Negative,2,0,0,0,0,0,0
"জায়েদ আমার ক্রাশ,
জায়েদকে দিয়ে আমি করাই ভো**দা ব্রাশ😍😘",Negative,0,0,0,0,0,0,0
প্রথমে ভাবছি মূয়ুরী পরে দেখি এইটা আমাদের জায়েদ খান🫣,Negative,0,0,0,0,0,0,0
"খাতায় আছে মার্জিন, জায়েদ ভাই ভার্জিন",Negative,0,0,0,0,0,0,0
ওইখানে গিয়া ডিগবাজ দিস না কক্সবাজারের লোকটা ত ভালো না পিটাইয়া ঢাকা যাইতে পারবি সাবধান করে দিলাম।,Negative,0,0,0,0,0,0,0
আমার শিরায় শিরায় রক্ত আমি জায়েদ খানের ভক্ত 😁,Positive,0,1,0,0,0,0,0
জয় ফায়েদ ভাইয়ের জয়। থুক্কু জায়েদ ভাই,Neutral,1,0,0,0,0,0,0
"ভাই আপনার পায়েল আর নাকফুল কবে দেখব,,,?",Negative,0,0,0,0,0,0,0
ভাই দেখা করতে গেলে কি সেলফি তুলবেন আমার সাথে তুমি কথা দেন তাহলে যাব তা না হলে থাক হিরো আলম বারবার ফোন দিচ্ছে 🥱,Neutral,0,0,0,0,0,0,0
বাংলাদেশের সর্বকালের সর্বশ্রেষ্ঠ সুপারম্যান ও সুপার স্টার 🥴,Positive,1,1,0,0,0,0,0
নারী দিবস এর শুভেচ্ছা,Positive,3,3,0,2,0,0,0
শত ফুলের মাঝে একটি গোলাপ,Positive,8,6,1,0,0,0,0
গুরুজি আপনিও কি ঢাকা ভার্সিটিতে অধ্যায়নরত ছিলেন কোন এক সময়,Neutral,4,3,0,0,0,0,0
হাজারো ফুলের মাঝে জায়েদা আফা একটি গোলাপ,Negative,1,1,0,0,0,0,0
শত শত পাথরের মাঝে আপনি একবস্তা সিমেন্ট ভাই,Negative,0,0,0,0,0,0,0
"এই ছবিতে যে প্রথম দেখাতেই জায়েদ খান কে খুজে পেয়েছে সে জায়েদ খানের সত্যিকারের ভক্ত। 

😜😜😜😜",Neutral,0,0,0,0,0,0,0
জায়েদ খান তুমি অতুলনীয়,Positive,1,0,0,0,0,0,0
"সবার বাচ্চা আপনি যে মেয়েদের লাইন মারেন তাদের সমান , আর আপনি আনম্যারিড",Negative,0,1,0,0,0,0,0
সুনার চর মুভিতে জাহিদ খান তার সাথে ২৫জন মেয়ে নিয়ে সিনেমা হলে বসে মুভিটা উপভোগ করবে বলে জানা গেছে😇,Neutral,0,1,0,0,0,0,0
ঢাকা বিশ্ববিদ্যালয়ের ইতিহাসের শ্রেষ্ঠ শিক্ষার্থী 😄,Positive,0,5,0,0,0,0,0
আম্নেরে আমি পায় ৩ ঘনতা দরে কুজলাম বাট পাইলাম না!😒😒,Neutral,0,2,0,0,0,0,0
"আল্লাহ আপনার মঙ্গল করুক সবসময় এই কামনায় করি, আমিন।",Positive,1,0,0,0,0,0,0
"তুমি কই জাহিদ?
এ পোস্টে প্রমাণ করলা তুমি ঢাকা বিশ্ববিদ্যালয়ে পড়াশোনা করেছো!",Neutral,0,0,0,0,0,0,0
"হিরো আলম ও বুঝি তোমার সাথে পড়ছে ভাই। 
বাহ তা আগে বলেননি কেন",Neutral,0,0,0,0,0,0,0
হাজারো ভালোর বিতারে একটা লুচ্চা 😁🤭,Negative,0,0,0,0,0,0,0
শত গোলাপের মধ্যে একটা কাটা🙄,Negative,0,0,0,0,0,0,0
যৌবন ধরে রেখেছে শুধুমাত্র জায়েদ ভাই,Positive,0,0,0,0,0,0,0
বন্ধু আজ তোমাকে অনুষ্ঠানে পেয়ে আমরাও ভীষণ খুশি হয়েছি। অনেক ধন্যবাদ এবং কৃতজ্ঞতা। ভালো থেকো।,Positive,0,0,0,0,0,0,0
বাংলাদেশের একমাত্র উপাদী জীবন্ত কিং💪💪💪💪,Positive,0,0,0,0,0,0,0
কেউ দয়া করে জাহেদ ভাইয়ের পোষ্টে হাহা রিয়েক্ট দিও না প্লিজ,Positive,0,0,0,0,0,0,0
জায়েদ খান'দেরও ঢাকা বিশ্ববিদ্যালয়ের প্রতিষ্ঠান প্রডিউস করে এইটা জানার পর থেকে ঢাকা বিশ্ববিদ্যালয়ের উপর থেকে বিশ্বাস উঠে গেছে!,Negative,0,0,0,0,0,0,0
"ঢাকা বিশ্ববিদ্যালয়ের ইতিহাসের শ্রেষ্ঠ শিক্ষার্থী 😄 
ক্যাম্পাস আজ ধন্য হলো😛",Positive,0,0,0,0,0,0,0
"লক্ষ-কোটি তারার মাঝে, একটা চাঁদ 😼🖤",Positive,0,0,0,0,0,0,0
বাংলাদেশের নাম্বার ওয়ান লুচ্ছা মিস্টার জায়েঙ্গ খান।,Negative,0,0,0,0,0,0,0
আলোচিত মানে! পুরো ফাটিয়ে দিবে। চিড়ে বের হয়ে যাবে,Positive,1,0,0,0,0,0,0
"Zayed Khan সোনার চর দেখার অপেক্ষায় আছি। 
হলে গিয়ে দেখব!",Positive,1,0,0,0,0,0,0
আচ্ছা জায়েদ খানকে নিয়ে সবাই ট্রল করে কেন,Negative,0,0,0,0,0,0,0
"অনেকদিন পর ভাইয়ের ছবি মুক্তি পাচ্ছে,
পুরা ফ্যামিলি & বন্ধু-বান্ধব নিয়ে স্টার সিনেপ্লেক্সে ছবিটি উপভোগ করবো।",Positive,1,0,0,0,0,0,0
এগিয়ে যান একজন সাদা মনের মানুষ,Positive,1,1,0,0,0,0,0
জাহেদ ভাই আমি আপনার একমাত্র ভক্ত আমাকে ভুলে যাইয়েন না,Positive,0,0,0,0,0,0,0
আলোচনায় থাকবে সঠিক কিন্তু সিরিয়াস মোডে থাকবে না ফানি মোডে থাকবে সেটাই হলো আসল বিষয়,Neutral,0,0,0,0,0,0,0
"সরকারের কাছে হাত জোড় করে অনুরোধ করছি, কমেন্ট পড়া লোকের বেতনের ব্যবস্থা করুন! ✌️✌️",Neutral,0,0,0,0,0,0,0
টপ ফ্যান হয়ে গেছে কিন্তু জায়েদ ভাই 🥰,Positive,0,0,0,0,0,0,0
মুভির ট্রেলারে কাদার মধ্যে যে গড়াগড়ি দেখলাম।এই আধুনিক যুগে কি এসব কাদায় গড়াগড়ি চলে?,Neutral,0,0,0,0,0,0,0
এ মুভি হলে গিয়ে দেখতে হবে 💪,Positive,0,0,0,0,0,0,0
মুক্তির তৃতীয় দিন থেকে সিনেমা হল থেকে Wash out হবে এবং ৯০% invest loss হবে কারন ভোদাই মার্কা লায়ক। shame on jayed( অনেকেই বলে শুনলাম হিজড়া জায়েদ),Negative,0,0,0,0,0,0,0
"কেউ দেখবেন না!ফালতু নায়কের ফালতু ছবি 
পরিচালক শেষ সব টাকা জলে যাবে",Negative,0,0,0,0,0,0,0
বালের চর রাজকুমার ছাড়া কোন কথা হবে না,Negative,0,0,0,0,0,0,0
